frequency_hz,linear_triplen_check_grid_ohm,linear_triplen_check_grid_angle_deg,linear_triplen_check_filter_ohm,linear_triplen_check_filter_angle_deg,linear_triplen_check_pcc_ohm,linear_triplen_check_pcc_angle_deg
20.940578381531797,0.03305244012615057,52.76403048772403,22.80994633218029,-89.91962130516818,0.03303299392842851,52.582927964953406
21.090507542295192,0.03320263575481497,52.96076174489085,22.64620073615286,-89.91904011867359,0.03318365075571566,52.77835463782155
21.24043670305859,0.03335321930323518,53.15571887361428,22.484755505247552,-89.91845880946057,0.03333470429479557,52.972007010781645
21.390365863821987,0.03350418554093079,53.34892131099532,22.32556226836953,-89.91787737662756,0.033486149394165596,53.163904519658516
21.540295024585383,0.0336555293180952,53.54038830545513,22.168574001153445,-89.91729581927234,0.0336379809829364,53.354066411595944
21.690224185348782,0.03380724556437346,53.73013891622378,22.01374497941854,-89.9167141364921,0.03379019406961158,53.54251174454534
21.840153346112178,0.0339593292876518,53.91819201296854,21.8610307345408,-89.91613232738341,0.033942783740879,53.729259386894086
21.990082506875574,0.034111775572859236,54.10456627555472,21.71038801065084,-89.91555039104212,0.03409574516041413,53.9143280172263
22.140011667638973,0.034264579580781364,54.28928019393228,21.56177472357083,-89.91496832656351,0.034249073567695756,54.09773612420954
22.28994082840237,0.034417736546886936,54.47235206814179,21.415149921408688,-89.91438613304216,0.03440276427683417,54.27950200660059
22.439869989165764,0.03457124178016704,54.65380000843335,21.270473746731938,-89.91380380957203,0.0345568126754124,54.459643773364526
22.589799149929163,0.03472509066198751,54.83364193549271,21.1277074002479,-89.91322135524639,0.03471121422334026,54.63817934390076
22.73972831069256,0.03487927864495436,55.01189558076841,20.986813105920728,-89.91263876915782,0.034865964451721736,54.81512644837018
22.889657471455955,0.035033801251792826,55.18857848689493,20.84775407745926,-89.9120560503983,0.035021058961735706,54.990502628118286
23.039586632219354,0.03518865407423969,55.36370800820603,20.710494486113454,-89.91147319805908,0.03517649342353022,55.16432523618847
23.18951579298275,0.03534383277194939,55.53730131133335,20.574999429720013,-89.91089021123072,0.035332263575130404,55.336611437920766
23.33944495374615,0.035499333071413834,55.7093753758855,20.441234902941083,-89.91030708900314,0.03548836522136,55.50737821163071
23.489374114509545,0.03565515076489596,55.87994699520263,20.309167768642773,-89.90972383046551,0.035644794232776895,55.676642349364066
23.63930327527294,0.03581128170937728,56.04903277718225,20.178765730362763,-89.90914043470637,0.03580154654462236,55.84442045772259
23.78923243603634,0.03596772182551923,56.21664914517173,20.049997305819126,-89.90855690081351,0.03595861815578429,56.01072895875651
23.939161596799735,0.03612446709663851,56.38281233892353,19.922831801414542,-89.90797322787404,0.036116005127774284,56.175584090919706
24.08909075756313,0.03628151356769639,56.54753841560902,19.79723928769268,-89.90738941497433,0.03627370358371883,56.33900191008361
24.23901991832653,0.03643885734430198,56.71084325088717,19.673190575705412,-89.90680546120008,0.03643170970736427,56.50099829060583
24.388949079089926,0.036596494591729374,56.872742540024504,19.550657194251727,-89.90622136563621,0.03659001974209583,56.66158892645007
24.53887823985332,0.03675442153394876,57.033251799062676,19.42961136795109,-89.90563712736697,0.03674862998997046,56.820789332353776
24.68880740061672,0.03691263445267149,57.19238636603056,19.31002599611563,-89.90505274547587,0.03690753681076366,56.97861484504014
24.838736561380117,0.037071129686408764,57.35016140219746,19.191874632387634,-89.90446821904564,0.037066736621029966,57.13508062447133
24.988665722143516,0.03722990362954433,57.50659189336456,19.075131465109976,-89.90388354715834,0.037226225893177395,57.29020165513994
25.13859488290691,0.037388952731420705,57.66169265119156,18.959771298399023,-89.90329872889522,0.0373860011545554,57.44399274739559
25.288524043670307,0.03754827349543916,57.81547831455589,18.845769533890834,-89.90271376333683,0.03754605898655655,57.59646853880415
25.438453204433706,0.037707862478173176,57.96796335094169,18.733102153132844,-89.90212864956293,0.037706396023731825,57.74764349553671
25.588382365197102,0.037867716288495334,58.11916205785614,18.62174570059457,-89.90154338665253,0.03786700895291912,57.8975319137859
25.738311525960498,0.03802783158671767,58.26908856427074,18.511677267272177,-89.9009579736839,0.0380278945123853,58.04614792120714
25.888240686723897,0.03818820508374522,58.41775683208514,18.40287447486263,-89.9003724097345,0.03818904949098149,58.193505478382455
26.038169847487293,0.03834883354024265,58.56518065761144,18.295315460484733,-89.89978669388105,0.03835047072731136,58.339618380304856
26.18809900825069,0.03850971376581405,58.71137367307689,18.188978861924934,-89.89920082519946,0.03851215510891265,58.48450025788087
26.338028169014088,0.038670842618195554,58.85634934814285,18.083843803387083,-89.8986148027649,0.0386740995714513,58.62816457944963
26.487957329777483,0.038832217002460805,59.00012099143839,17.979889881726134,-89.89802862565169,0.038836301097928676,58.77062465231641
26.63788649054088,0.038993833870238956,59.14270175210652,17.877097153146778,-89.8974422929334,0.03899875671790124,58.91189362429879
26.787815651304278,0.03915569021894542,59.28410462136135,17.775446120348715,-89.89685580368278,0.03916146350671276,59.05198448528397
26.937744812067674,0.03931778309102478,59.42434243405489,17.67491772010122,-89.89626915697181,0.039324418584739056,59.19091006879534
27.087673972831073,0.03948010957320615,59.56342787025139,17.57549331123039,-89.8956823518716,0.039487619116644744,59.328683053567
27.23760313359447,0.03964266679577052,59.701373456808334,17.477154663003038,-89.8950953874525,0.039651062310652276,59.46531596512464
27.387532294357865,0.03980545193183018,59.83819156896241,17.379883943892263,-89.89450826278402,0.039814745417822914,59.6008211773715
27.537461455121264,0.0399684621966199,59.973894431919135,17.28366371070992,-89.89392097693482,0.039978665731349505,59.73521091417807
27.68739061588466,0.04013169484679979,60.10849412244503,17.188476898092205,-89.89333352897279,0.04014282058586087,59.86849725097411
27.837319776648055,0.040295147179769855,60.24200257046115,17.094306808325044,-89.8927459179649,0.0403072073567378,60.000692116342336
